Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,957906,-,-,-,32.41,-84.98,-6,73,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,GHI,
2019,2,24,7,30,193,N/A
2019,2,24,8,0,287,N/A
2019,2,24,8,30,427,N/A
2019,2,24,9,0,544,N/A
2019,2,24,9,30,629,N/A
2019,2,24,10,0,700,N/A
2019,2,24,10,30,759,N/A
2019,2,24,11,0,799,N/A
2019,2,24,11,30,824,N/A
2019,2,24,12,0,831,N/A
2019,2,24,12,30,818,N/A
2019,2,24,13,0,758,N/A
2019,2,24,13,30,616,N/A
2019,2,24,14,0,557,N/A
2019,2,24,14,30,528,N/A
2019,2,24,15,0,466,N/A
2019,2,24,15,30,353,N/A
2019,2,24,16,0,254,N/A
2019,2,24,16,30,153,N/A
2019,2,24,17,0,72,N/A
2019,2,24,17,30,12,N/A
2019,2,24,18,0,0,N/A
2019,2,24,18,30,0,N/A
2019,2,24,19,0,0,N/A
2019,2,24,19,30,0,N/A
2019,2,24,20,0,0,N/A
2019,2,24,20,30,0,N/A
2019,2,24,21,0,0,N/A
2019,2,24,21,30,0,N/A
2019,2,24,22,0,0,N/A
2019,2,24,22,30,0,N/A
2019,2,24,23,0,0,N/A
2019,2,24,23,30,0,N/A
2019,2,25,0,0,0,N/A
2019,2,25,0,30,0,N/A
2019,2,25,1,0,0,N/A
2019,2,25,1,30,0,N/A
2019,2,25,2,0,0,N/A
2019,2,25,2,30,0,N/A
2019,2,25,3,0,0,N/A
2019,2,25,3,30,0,N/A
2019,2,25,4,0,0,N/A
2019,2,25,4,30,0,N/A
2019,2,25,5,0,0,N/A
2019,2,25,5,30,0,N/A
2019,2,25,6,0,0,N/A
2019,2,25,6,30,42,N/A
2019,2,25,7,0,141,N/A
2019,2,25,7,30,254,N/A
2019,2,25,8,0,368,N/A
2019,2,25,8,30,461,N/A
2019,2,25,9,0,573,N/A
2019,2,25,9,30,649,N/A
2019,2,25,10,0,659,N/A
2019,2,25,10,30,730,N/A
2019,2,25,11,0,820,N/A
2019,2,25,11,30,839,N/A
2019,2,25,12,0,830,N/A
2019,2,25,12,30,745,N/A
2019,2,25,13,0,716,N/A
2019,2,25,13,30,652,N/A
2019,2,25,14,0,617,N/A
2019,2,25,14,30,507,N/A
2019,2,25,15,0,464,N/A
2019,2,25,15,30,352,N/A
2019,2,25,16,0,239,N/A
2019,2,25,16,30,152,N/A
2019,2,25,17,0,68,N/A
2019,2,25,17,30,8,N/A
2019,2,25,18,0,0,N/A
2019,2,25,18,30,0,N/A
2019,2,25,19,0,0,N/A
2019,2,25,19,30,0,N/A
2019,2,25,20,0,0,N/A
2019,2,25,20,30,0,N/A
2019,2,25,21,0,0,N/A
2019,2,25,21,30,0,N/A
2019,2,25,22,0,0,N/A
2019,2,25,22,30,0,N/A
2019,2,25,23,0,0,N/A
2019,2,25,23,30,0,N/A
2019,2,26,0,0,0,N/A
2019,2,26,0,30,0,N/A
2019,2,26,1,0,0,N/A
2019,2,26,1,30,0,N/A
2019,2,26,2,0,0,N/A
2019,2,26,2,30,0,N/A
2019,2,26,3,0,0,N/A
2019,2,26,3,30,0,N/A
2019,2,26,4,0,0,N/A
2019,2,26,4,30,0,N/A
2019,2,26,5,0,0,N/A
2019,2,26,5,30,0,N/A
2019,2,26,6,0,0,N/A
2019,2,26,6,30,4,N/A
2019,2,26,7,0,10,N/A
2019,2,26,7,30,25,N/A
2019,2,26,8,0,56,N/A
2019,2,26,8,30,167,N/A
2019,2,26,9,0,400,N/A
2019,2,26,9,30,414,N/A
2019,2,26,10,0,585,N/A
2019,2,26,10,30,675,N/A
2019,2,26,11,0,621,N/A
2019,2,26,11,30,593,N/A
2019,2,26,12,0,554,N/A
2019,2,26,12,30,498,N/A
2019,2,26,13,0,401,N/A
2019,2,26,13,30,435,N/A
2019,2,26,14,0,379,N/A
2019,2,26,14,30,306,N/A
2019,2,26,15,0,202,N/A
2019,2,26,15,30,200,N/A
2019,2,26,16,0,108,N/A
2019,2,26,16,30,65,N/A
2019,2,26,17,0,26,N/A
2019,2,26,17,30,5,N/A
2019,2,26,18,0,0,N/A
2019,2,26,18,30,0,N/A
2019,2,26,19,0,0,N/A
2019,2,26,19,30,0,N/A
2019,2,26,20,0,0,N/A
2019,2,26,20,30,0,N/A
2019,2,26,21,0,0,N/A
2019,2,26,21,30,0,N/A
2019,2,26,22,0,0,N/A
2019,2,26,22,30,0,N/A
2019,2,26,23,0,0,N/A
2019,2,26,23,30,0,N/A
2019,2,27,0,0,0,N/A
2019,2,27,0,30,0,N/A
2019,2,27,1,0,0,N/A
2019,2,27,1,30,0,N/A
2019,2,27,2,0,0,N/A
2019,2,27,2,30,0,N/A
2019,2,27,3,0,0,N/A
2019,2,27,3,30,0,N/A
2019,2,27,4,0,0,N/A
2019,2,27,4,30,0,N/A
2019,2,27,5,0,0,N/A
2019,2,27,5,30,0,N/A
2019,2,27,6,0,0,N/A
2019,2,27,6,30,18,N/A
2019,2,27,7,0,40,N/A
2019,2,27,7,30,31,N/A
2019,2,27,8,0,69,N/A
2019,2,27,8,30,130,N/A
2019,2,27,9,0,175,N/A
2019,2,27,9,30,209,N/A
2019,2,27,10,0,235,N/A
2019,2,27,10,30,279,N/A
2019,2,27,11,0,248,N/A
2019,2,27,11,30,224,N/A
2019,2,27,12,0,277,N/A
2019,2,27,12,30,339,N/A
2019,2,27,13,0,384,N/A
2019,2,27,13,30,407,N/A
2019,2,27,14,0,468,N/A
2019,2,27,14,30,359,N/A
2019,2,27,15,0,239,N/A
2019,2,27,15,30,271,N/A
2019,2,27,16,0,275,N/A
2019,2,27,16,30,181,N/A
2019,2,27,17,0,82,N/A
2019,2,27,17,30,10,N/A
2019,2,27,18,0,0,N/A
2019,2,27,18,30,0,N/A
2019,2,27,19,0,0,N/A
2019,2,27,19,30,0,N/A
2019,2,27,20,0,0,N/A
2019,2,27,20,30,0,N/A
2019,2,27,21,0,0,N/A
2019,2,27,21,30,0,N/A
2019,2,27,22,0,0,N/A
2019,2,27,22,30,0,N/A
2019,2,27,23,0,0,N/A
2019,2,27,23,30,0,N/A
2019,2,28,0,0,0,N/A
2019,2,28,0,30,0,N/A
2019,2,28,1,0,0,N/A
2019,2,28,1,30,0,N/A
2019,2,28,2,0,0,N/A
2019,2,28,2,30,0,N/A
2019,2,28,3,0,0,N/A
2019,2,28,3,30,0,N/A
2019,2,28,4,0,0,N/A
2019,2,28,4,30,0,N/A
2019,2,28,5,0,0,N/A
2019,2,28,5,30,0,N/A
2019,2,28,6,0,0,N/A
2019,2,28,6,30,6,N/A
2019,2,28,7,0,12,N/A
2019,2,28,7,30,22,N/A
2019,2,28,8,0,22,N/A
2019,2,28,8,30,35,N/A
2019,2,28,9,0,59,N/A
2019,2,28,9,30,95,N/A
2019,2,28,10,0,281,N/A
2019,2,28,10,30,250,N/A
2019,2,28,11,0,260,N/A
2019,2,28,11,30,295,N/A
2019,2,28,12,0,236,N/A
2019,2,28,12,30,252,N/A
2019,2,28,13,0,249,N/A
2019,2,28,13,30,218,N/A
2019,2,28,14,0,291,N/A
2019,2,28,14,30,240,N/A
2019,2,28,15,0,212,N/A
2019,2,28,15,30,97,N/A
2019,2,28,16,0,57,N/A
2019,2,28,16,30,43,N/A
2019,2,28,17,0,22,N/A
2019,2,28,17,30,4,N/A
2019,2,28,18,0,0,N/A
2019,2,28,18,30,0,N/A
2019,2,28,19,0,0,N/A
2019,2,28,19,30,0,N/A
2019,2,28,20,0,0,N/A
2019,2,28,20,30,0,N/A
2019,2,28,21,0,0,N/A
2019,2,28,21,30,0,N/A
2019,2,28,22,0,0,N/A
2019,2,28,22,30,0,N/A
2019,2,28,23,0,0,N/A
2019,2,28,23,30,0,N/A
2019,3,1,0,0,0,N/A
2019,3,1,0,30,0,N/A
2019,3,1,1,0,0,N/A
2019,3,1,1,30,0,N/A
2019,3,1,2,0,0,N/A
2019,3,1,2,30,0,N/A
2019,3,1,3,0,0,N/A
2019,3,1,3,30,0,N/A
2019,3,1,4,0,0,N/A
2019,3,1,4,30,0,N/A
2019,3,1,5,0,0,N/A
2019,3,1,5,30,0,N/A
2019,3,1,6,0,1,N/A
2019,3,1,6,30,9,N/A
2019,3,1,7,0,19,N/A
2019,3,1,7,30,21,N/A
2019,3,1,8,0,45,N/A
2019,3,1,8,30,43,N/A
2019,3,1,9,0,49,N/A
2019,3,1,9,30,96,N/A
2019,3,1,10,0,126,N/A
2019,3,1,10,30,239,N/A
2019,3,1,11,0,312,N/A
2019,3,1,11,30,353,N/A
2019,3,1,12,0,356,N/A
2019,3,1,12,30,397,N/A
2019,3,1,13,0,274,N/A
2019,3,1,13,30,310,N/A
2019,3,1,14,0,288,N/A
2019,3,1,14,30,254,N/A
2019,3,1,15,0,363,N/A
2019,3,1,15,30,235,N/A
2019,3,1,16,0,152,N/A
2019,3,1,16,30,130,N/A
2019,3,1,17,0,74,N/A
2019,3,1,17,30,13,N/A
2019,3,1,18,0,0,N/A
2019,3,1,18,30,0,N/A
2019,3,1,19,0,0,N/A
2019,3,1,19,30,0,N/A
2019,3,1,20,0,0,N/A
2019,3,1,20,30,0,N/A
2019,3,1,21,0,0,N/A
2019,3,1,21,30,0,N/A
2019,3,1,22,0,0,N/A
2019,3,1,22,30,0,N/A
2019,3,1,23,0,0,N/A
2019,3,1,23,30,0,N/A
2019,3,2,0,0,0,N/A
2019,3,2,0,30,0,N/A
2019,3,2,1,0,0,N/A
2019,3,2,1,30,0,N/A
2019,3,2,2,0,0,N/A
2019,3,2,2,30,0,N/A
2019,3,2,3,0,0,N/A
2019,3,2,3,30,0,N/A
2019,3,2,4,0,0,N/A
2019,3,2,4,30,0,N/A
2019,3,2,5,0,0,N/A
2019,3,2,5,30,0,N/A
2019,3,2,6,0,2,N/A
2019,3,2,6,30,30,N/A
2019,3,2,7,0,98,N/A
2019,3,2,7,30,79,N/A
2019,3,2,8,0,144,N/A
2019,3,2,8,30,272,N/A
2019,3,2,9,0,283,N/A
2019,3,2,9,30,197,N/A
2019,3,2,10,0,127,N/A
2019,3,2,10,30,188,N/A
2019,3,2,11,0,234,N/A
2019,3,2,11,30,225,N/A
2019,3,2,12,0,217,N/A
2019,3,2,12,30,157,N/A
2019,3,2,13,0,130,N/A
2019,3,2,13,30,236,N/A
2019,3,2,14,0,207,N/A
2019,3,2,14,30,185,N/A
2019,3,2,15,0,235,N/A
2019,3,2,15,30,165,N/A
2019,3,2,16,0,87,N/A
2019,3,2,16,30,68,N/A
2019,3,2,17,0,29,N/A
2019,3,2,17,30,8,N/A
2019,3,2,18,0,0,N/A
2019,3,2,18,30,0,N/A
2019,3,2,19,0,0,N/A
2019,3,2,19,30,0,N/A
2019,3,2,20,0,0,N/A
2019,3,2,20,30,0,N/A
2019,3,2,21,0,0,N/A
2019,3,2,21,30,0,N/A
2019,3,2,22,0,0,N/A
2019,3,2,22,30,0,N/A
2019,3,2,23,0,0,N/A
2019,3,2,23,30,0,N/A
2019,3,3,0,0,0,N/A
2019,3,3,0,30,0,N/A
2019,3,3,1,0,0,N/A
2019,3,3,1,30,0,N/A
2019,3,3,2,0,0,N/A
2019,3,3,2,30,0,N/A
2019,3,3,3,0,0,N/A
2019,3,3,3,30,0,N/A
2019,3,3,4,0,0,N/A
2019,3,3,4,30,0,N/A
2019,3,3,5,0,0,N/A
2019,3,3,5,30,0,N/A
2019,3,3,6,0,2,N/A
2019,3,3,6,30,31,N/A
2019,3,3,7,0,86,N/A
2019,3,3,7,30,102,N/A
2019,3,3,8,0,99,N/A
2019,3,3,8,30,182,N/A
2019,3,3,9,0,292,N/A
2019,3,3,9,30,333,N/A
2019,3,3,10,0,277,N/A
2019,3,3,10,30,362,N/A
2019,3,3,11,0,194,N/A
2019,3,3,11,30,253,N/A
2019,3,3,12,0,99,N/A
2019,3,3,12,30,65,N/A
2019,3,3,13,0,61,N/A
2019,3,3,13,30,59,N/A
2019,3,3,14,0,56,N/A
2019,3,3,14,30,41,N/A
2019,3,3,15,0,35,N/A
2019,3,3,15,30,32,N/A
2019,3,3,16,0,37,N/A
2019,3,3,16,30,69,N/A
2019,3,3,17,0,30,N/A
2019,3,3,17,30,6,N/A
2019,3,3,18,0,0,N/A
2019,3,3,18,30,0,N/A
2019,3,3,19,0,0,N/A
2019,3,3,19,30,0,N/A
2019,3,3,20,0,0,N/A
2019,3,3,20,30,0,N/A
2019,3,3,21,0,0,N/A
2019,3,3,21,30,0,N/A
2019,3,3,22,0,0,N/A
2019,3,3,22,30,0,N/A
2019,3,3,23,0,0,N/A
2019,3,3,23,30,0,N/A
2019,3,4,0,0,0,N/A
2019,3,4,0,30,0,N/A
2019,3,4,1,0,0,N/A
2019,3,4,1,30,0,N/A
2019,3,4,2,0,0,N/A
2019,3,4,2,30,0,N/A
2019,3,4,3,0,0,N/A
2019,3,4,3,30,0,N/A
2019,3,4,4,0,0,N/A
2019,3,4,4,30,0,N/A
2019,3,4,5,0,0,N/A
2019,3,4,5,30,0,N/A
2019,3,4,6,0,0,N/A
2019,3,4,6,30,5,N/A
2019,3,4,7,0,11,N/A
2019,3,4,7,30,21,N/A
2019,3,4,8,0,51,N/A
2019,3,4,8,30,68,N/A
2019,3,4,9,0,103,N/A
2019,3,4,9,30,82,N/A
2019,3,4,10,0,146,N/A
2019,3,4,10,30,175,N/A
2019,3,4,11,0,184,N/A
2019,3,4,11,30,229,N/A
2019,3,4,12,0,283,N/A
2019,3,4,12,30,280,N/A
2019,3,4,13,0,401,N/A
2019,3,4,13,30,374,N/A
2019,3,4,14,0,448,N/A
2019,3,4,14,30,468,N/A
2019,3,4,15,0,505,N/A
2019,3,4,15,30,374,N/A
2019,3,4,16,0,297,N/A
2019,3,4,16,30,180,N/A
2019,3,4,17,0,88,N/A
2019,3,4,17,30,16,N/A
2019,3,4,18,0,0,N/A
2019,3,4,18,30,0,N/A
2019,3,4,19,0,0,N/A
2019,3,4,19,30,0,N/A
2019,3,4,20,0,0,N/A
2019,3,4,20,30,0,N/A
2019,3,4,21,0,0,N/A
2019,3,4,21,30,0,N/A
2019,3,4,22,0,0,N/A
2019,3,4,22,30,0,N/A
2019,3,4,23,0,0,N/A
2019,3,4,23,30,0,N/A
2019,3,5,0,0,0,N/A
2019,3,5,0,30,0,N/A
2019,3,5,1,0,0,N/A
2019,3,5,1,30,0,N/A
2019,3,5,2,0,0,N/A
2019,3,5,2,30,0,N/A
2019,3,5,3,0,0,N/A
2019,3,5,3,30,0,N/A
2019,3,5,4,0,0,N/A
2019,3,5,4,30,0,N/A
2019,3,5,5,0,0,N/A
2019,3,5,5,30,0,N/A
2019,3,5,6,0,5,N/A
2019,3,5,6,30,64,N/A
2019,3,5,7,0,166,N/A
2019,3,5,7,30,279,N/A
2019,3,5,8,0,393,N/A
2019,3,5,8,30,499,N/A
2019,3,5,9,0,595,N/A
2019,3,5,9,30,681,N/A
2019,3,5,10,0,754,N/A
2019,3,5,10,30,810,N/A
2019,3,5,11,0,850,N/A
2019,3,5,11,30,877,N/A
2019,3,5,12,0,881,N/A
2019,3,5,12,30,867,N/A
2019,3,5,13,0,835,N/A
2019,3,5,13,30,785,N/A
2019,3,5,14,0,720,N/A
2019,3,5,14,30,640,N/A
2019,3,5,15,0,546,N/A
2019,3,5,15,30,444,N/A
2019,3,5,16,0,335,N/A
2019,3,5,16,30,221,N/A
2019,3,5,17,0,112,N/A
2019,3,5,17,30,23,N/A
2019,3,5,18,0,0,N/A
2019,3,5,18,30,0,N/A
2019,3,5,19,0,0,N/A
2019,3,5,19,30,0,N/A
2019,3,5,20,0,0,N/A
2019,3,5,20,30,0,N/A
2019,3,5,21,0,0,N/A
2019,3,5,21,30,0,N/A
2019,3,5,22,0,0,N/A
2019,3,5,22,30,0,N/A
2019,3,5,23,0,0,N/A
2019,3,5,23,30,0,N/A
2019,3,6,0,0,0,N/A
2019,3,6,0,30,0,N/A
2019,3,6,1,0,0,N/A
2019,3,6,1,30,0,N/A
2019,3,6,2,0,0,N/A
2019,3,6,2,30,0,N/A
2019,3,6,3,0,0,N/A
2019,3,6,3,30,0,N/A
2019,3,6,4,0,0,N/A
2019,3,6,4,30,0,N/A
2019,3,6,5,0,0,N/A
2019,3,6,5,30,0,N/A
2019,3,6,6,0,6,N/A
2019,3,6,6,30,71,N/A
2019,3,6,7,0,176,N/A
2019,3,6,7,30,292,N/A
2019,3,6,8,0,406,N/A
2019,3,6,8,30,514,N/A
2019,3,6,9,0,614,N/A
2019,3,6,9,30,701,N/A
2019,3,6,10,0,769,N/A
2019,3,6,10,30,824,N/A
2019,3,6,11,0,864,N/A
2019,3,6,11,30,882,N/A
2019,3,6,12,0,883,N/A
2019,3,6,12,30,869,N/A
2019,3,6,13,0,837,N/A
2019,3,6,13,30,785,N/A
2019,3,6,14,0,717,N/A
2019,3,6,14,30,637,N/A
2019,3,6,15,0,544,N/A
2019,3,6,15,30,441,N/A
2019,3,6,16,0,330,N/A
2019,3,6,16,30,217,N/A
2019,3,6,17,0,108,N/A
2019,3,6,17,30,22,N/A
2019,3,6,18,0,0,N/A
2019,3,6,18,30,0,N/A
2019,3,6,19,0,0,N/A
2019,3,6,19,30,0,N/A
2019,3,6,20,0,0,N/A
2019,3,6,20,30,0,N/A
2019,3,6,21,0,0,N/A
2019,3,6,21,30,0,N/A
2019,3,6,22,0,0,N/A
2019,3,6,22,30,0,N/A
2019,3,6,23,0,0,N/A
2019,3,6,23,30,0,N/A
2019,3,7,0,0,0,N/A
2019,3,7,0,30,0,N/A
2019,3,7,1,0,0,N/A
2019,3,7,1,30,0,N/A
2019,3,7,2,0,0,N/A
2019,3,7,2,30,0,N/A
2019,3,7,3,0,0,N/A
2019,3,7,3,30,0,N/A
2019,3,7,4,0,0,N/A
2019,3,7,4,30,0,N/A
2019,3,7,5,0,0,N/A
2019,3,7,5,30,0,N/A
2019,3,7,6,0,6,N/A
2019,3,7,6,30,71,N/A
2019,3,7,7,0,174,N/A
2019,3,7,7,30,286,N/A
2019,3,7,8,0,399,N/A
2019,3,7,8,30,456,N/A
2019,3,7,9,0,587,N/A
2019,3,7,9,30,682,N/A
2019,3,7,10,0,749,N/A
2019,3,7,10,30,804,N/A
2019,3,7,11,0,841,N/A
2019,3,7,11,30,863,N/A
2019,3,7,12,0,865,N/A
2019,3,7,12,30,849,N/A
2019,3,7,13,0,814,N/A
2019,3,7,13,30,765,N/A
2019,3,7,14,0,699,N/A
2019,3,7,14,30,620,N/A
2019,3,7,15,0,527,N/A
2019,3,7,15,30,422,N/A
2019,3,7,16,0,306,N/A
2019,3,7,16,30,165,N/A
2019,3,7,17,0,73,N/A
2019,3,7,17,30,18,N/A
2019,3,7,18,0,0,N/A
2019,3,7,18,30,0,N/A
2019,3,7,19,0,0,N/A
2019,3,7,19,30,0,N/A
2019,3,7,20,0,0,N/A
2019,3,7,20,30,0,N/A
2019,3,7,21,0,0,N/A
2019,3,7,21,30,0,N/A
2019,3,7,22,0,0,N/A
2019,3,7,22,30,0,N/A
2019,3,7,23,0,0,N/A
2019,3,7,23,30,0,N/A
2019,3,8,0,0,0,N/A
2019,3,8,0,30,0,N/A
2019,3,8,1,0,0,N/A
2019,3,8,1,30,0,N/A
2019,3,8,2,0,0,N/A
2019,3,8,2,30,0,N/A
2019,3,8,3,0,0,N/A
2019,3,8,3,30,0,N/A
2019,3,8,4,0,0,N/A
2019,3,8,4,30,0,N/A
2019,3,8,5,0,0,N/A
2019,3,8,5,30,0,N/A
2019,3,8,6,0,4,N/A
2019,3,8,6,30,34,N/A
2019,3,8,7,0,126,N/A
2019,3,8,7,30,218,N/A
2019,3,8,8,0,245,N/A
2019,3,8,8,30,345,N/A
2019,3,8,9,0,409,N/A
2019,3,8,9,30,595,N/A
2019,3,8,10,0,717,N/A
2019,3,8,10,30,751,N/A
2019,3,8,11,0,547,N/A
2019,3,8,11,30,452,N/A
2019,3,8,12,0,392,N/A
2019,3,8,12,30,246,N/A
2019,3,8,13,0,474,N/A
2019,3,8,13,30,536,N/A
2019,3,8,14,0,490,N/A
2019,3,8,14,30,374,N/A
2019,3,8,15,0,332,N/A
2019,3,8,15,30,330,N/A
2019,3,8,16,0,253,N/A
2019,3,8,16,30,143,N/A
2019,3,8,17,0,69,N/A
2019,3,8,17,30,16,N/A
2019,3,8,18,0,0,N/A
2019,3,8,18,30,0,N/A
2019,3,8,19,0,0,N/A
2019,3,8,19,30,0,N/A
2019,3,8,20,0,0,N/A
2019,3,8,20,30,0,N/A
2019,3,8,21,0,0,N/A
2019,3,8,21,30,0,N/A
2019,3,8,22,0,0,N/A
2019,3,8,22,30,0,N/A
2019,3,8,23,0,0,N/A
2019,3,8,23,30,0,N/A
2019,3,9,0,0,0,N/A
2019,3,9,0,30,0,N/A
2019,3,9,1,0,0,N/A
2019,3,9,1,30,0,N/A
2019,3,9,2,0,0,N/A
2019,3,9,2,30,0,N/A
2019,3,9,3,0,0,N/A
2019,3,9,3,30,0,N/A
2019,3,9,4,0,0,N/A
2019,3,9,4,30,0,N/A
2019,3,9,5,0,0,N/A
2019,3,9,5,30,0,N/A
2019,3,9,6,0,4,N/A
2019,3,9,6,30,26,N/A
2019,3,9,7,0,65,N/A
2019,3,9,7,30,88,N/A
2019,3,9,8,0,171,N/A
2019,3,9,8,30,337,N/A
2019,3,9,9,0,475,N/A
2019,3,9,9,30,528,N/A
2019,3,9,10,0,607,N/A
2019,3,9,10,30,646,N/A
2019,3,9,11,0,631,N/A
2019,3,9,11,30,512,N/A
2019,3,9,12,0,459,N/A
2019,3,9,12,30,522,N/A
2019,3,9,13,0,716,N/A
2019,3,9,13,30,580,N/A
2019,3,9,14,0,593,N/A
2019,3,9,14,30,543,N/A
2019,3,9,15,0,439,N/A
2019,3,9,15,30,213,N/A
2019,3,9,16,0,264,N/A
2019,3,9,16,30,167,N/A
2019,3,9,17,0,81,N/A
2019,3,9,17,30,21,N/A
2019,3,9,18,0,0,N/A
2019,3,9,18,30,0,N/A
2019,3,9,19,0,0,N/A
2019,3,9,19,30,0,N/A
2019,3,9,20,0,0,N/A
2019,3,9,20,30,0,N/A
2019,3,9,21,0,0,N/A
2019,3,9,21,30,0,N/A
2019,3,9,22,0,0,N/A
2019,3,9,22,30,0,N/A
2019,3,9,23,0,0,N/A
2019,3,9,23,30,0,N/A
2019,3,10,0,0,0,N/A
2019,3,10,0,30,0,N/A
2019,3,10,1,0,0,N/A
2019,3,10,1,30,0,N/A
2019,3,10,2,0,0,N/A
2019,3,10,2,30,0,N/A
2019,3,10,3,0,0,N/A
2019,3,10,3,30,0,N/A
2019,3,10,4,0,0,N/A
2019,3,10,4,30,0,N/A
2019,3,10,5,0,0,N/A
2019,3,10,5,30,0,N/A
2019,3,10,6,0,7,N/A
2019,3,10,6,30,45,N/A
2019,3,10,7,0,98,N/A
2019,3,10,7,30,23,N/A
2019,3,10,8,0,70,N/A
2019,3,10,8,30,185,N/A
2019,3,10,9,0,182,N/A
2019,3,10,9,30,110,N/A
2019,3,10,10,0,128,N/A
2019,3,10,10,30,141,N/A
2019,3,10,11,0,177,N/A
2019,3,10,11,30,287,N/A
2019,3,10,12,0,481,N/A
2019,3,10,12,30,525,N/A
2019,3,10,13,0,386,N/A
2019,3,10,13,30,326,N/A
2019,3,10,14,0,397,N/A
2019,3,10,14,30,298,N/A
2019,3,10,15,0,116,N/A
2019,3,10,15,30,173,N/A
2019,3,10,16,0,132,N/A
2019,3,10,16,30,66,N/A
2019,3,10,17,0,29,N/A
2019,3,10,17,30,7,N/A
2019,3,10,18,0,0,N/A
2019,3,10,18,30,0,N/A
2019,3,10,19,0,0,N/A
2019,3,10,19,30,0,N/A
2019,3,10,20,0,0,N/A
2019,3,10,20,30,0,N/A
2019,3,10,21,0,0,N/A
2019,3,10,21,30,0,N/A
2019,3,10,22,0,0,N/A
2019,3,10,22,30,0,N/A
2019,3,10,23,0,0,N/A
2019,3,10,23,30,0,N/A
2019,3,11,0,0,0,N/A
2019,3,11,0,30,0,N/A
2019,3,11,1,0,0,N/A
2019,3,11,1,30,0,N/A
2019,3,11,2,0,0,N/A
2019,3,11,2,30,0,N/A
2019,3,11,3,0,0,N/A
2019,3,11,3,30,0,N/A
2019,3,11,4,0,0,N/A
2019,3,11,4,30,0,N/A
2019,3,11,5,0,0,N/A
2019,3,11,5,30,0,N/A
2019,3,11,6,0,2,N/A
2019,3,11,6,30,10,N/A
2019,3,11,7,0,19,N/A
2019,3,11,7,30,32,N/A
2019,3,11,8,0,72,N/A
2019,3,11,8,30,242,N/A
2019,3,11,9,0,337,N/A
2019,3,11,9,30,397,N/A
2019,3,11,10,0,221,N/A
2019,3,11,10,30,112,N/A
2019,3,11,11,0,310,N/A
2019,3,11,11,30,412,N/A
2019,3,11,12,0,263,N/A
2019,3,11,12,30,230,N/A
2019,3,11,13,0,100,N/A
2019,3,11,13,30,52,N/A
2019,3,11,14,0,43,N/A
2019,3,11,14,30,54,N/A
2019,3,11,15,0,116,N/A
2019,3,11,15,30,183,N/A
2019,3,11,16,0,211,N/A
2019,3,11,16,30,108,N/A
2019,3,11,17,0,47,N/A
2019,3,11,17,30,13,N/A
2019,3,11,18,0,0,N/A
2019,3,11,18,30,0,N/A
2019,3,11,19,0,0,N/A
2019,3,11,19,30,0,N/A
2019,3,11,20,0,0,N/A
2019,3,11,20,30,0,N/A
2019,3,11,21,0,0,N/A
2019,3,11,21,30,0,N/A
2019,3,11,22,0,0,N/A
2019,3,11,22,30,0,N/A
2019,3,11,23,0,0,N/A
2019,3,11,23,30,0,N/A
2019,3,12,0,0,0,N/A
2019,3,12,0,30,0,N/A
2019,3,12,1,0,0,N/A
2019,3,12,1,30,0,N/A
2019,3,12,2,0,0,N/A
2019,3,12,2,30,0,N/A
2019,3,12,3,0,0,N/A
2019,3,12,3,30,0,N/A
2019,3,12,4,0,0,N/A
2019,3,12,4,30,0,N/A
2019,3,12,5,0,0,N/A
2019,3,12,5,30,0,N/A
2019,3,12,6,0,13,N/A
2019,3,12,6,30,87,N/A
2019,3,12,7,0,191,N/A
2019,3,12,7,30,303,N/A
2019,3,12,8,0,414,N/A
2019,3,12,8,30,519,N/A
2019,3,12,9,0,612,N/A
2019,3,12,9,30,695,N/A
2019,3,12,10,0,763,N/A
2019,3,12,10,30,816,N/A
2019,3,12,11,0,786,N/A
2019,3,12,11,30,843,N/A
2019,3,12,12,0,872,N/A
2019,3,12,12,30,851,N/A
2019,3,12,13,0,754,N/A
2019,3,12,13,30,771,N/A
2019,3,12,14,0,699,N/A
2019,3,12,14,30,580,N/A
2019,3,12,15,0,534,N/A
2019,3,12,15,30,434,N/A
2019,3,12,16,0,325,N/A
2019,3,12,16,30,214,N/A
